id,english,japanese,muted
"weather.hot:2","Don't push through the heat. Umika turns the fan your way. There's cuteness in the breeze, please receive🪭",暑さに無理しないでね。くじらちゃんが扇風機をマスターのほうに向けるよ。風にかわいさを混ぜたから、受け取って～🪭,0
"weather.hot:3","At this temperature even the code is sweating. Umika will fan Master's keyboard too🌬️",この気温だとコードまで汗かいてるね。くじらちゃんがマスターのキーボードにも扇風機を当ててあげる～🌬️,0
"weather.cold:0","Temperature's dropping! Umika gives you a scarf, gloves, and one 'dress warmer'🧣",気温が下がってるよ！　くじらちゃんからマフラーと手袋、あと「厚着して」をひとつどうぞ～🧣,0
"weather.cold:1","It's cold out. Warm your hands before typing, Master. Umika will warm your seat first🔥",外は寒いね。タイピングの前に手を温めてね、マスター。くじらちゃんが先に席を温めておくよ～🔥,0
"weather.cold:2","Cold days are for hot water and serious work. Umika brought both☕",寒い日はお湯と真剣なお仕事の日だね。くじらちゃんが両方持ってきたよ～☕,0
"weather.cold:3","Cold front incoming. Umika will share half of her fluffy tail. Hold tight🐋",寒波が来るよ。くじらちゃんのふわふわのしっぽを半分わけっこするね。しっかりつかまってて～🐋,0
"weather.wind:0","It's very windy today. Umika reminds Master to secure your files, and your heart that wants to blow away💨",今日は風が強いね。くじらちゃんからのお知らせ、ファイルと、飛ばされそうなマスターの心もしっかり押さえてね～💨,0
"weather.wind:1","Going out in this wind is risky for Umika's body weight, so I'll cheer for you from home🌀",この風で外に出るのはくじらちゃんの体重には危険だから、おうちから応援するね～🌀,0
"weather.wind:2","The wind roars, Master writes. Umika holds the papers on the desk down. Very busy📄",風がごうごう鳴ってるね、マスターは書くの。くじらちゃんが机の書類をぜんぶ押さえてるよ。いそがしいね！📄,0
"weather.wind:3","On windy days, Umika ties all the good luck to her tail. It won't get lost🍀",風の強い日は、くじらちゃんが幸運ぜんぶをしっぽに結びつけるの。なくさないよ！🍀,0
"greet.morning:0","Good morning, Master! A new day, and Umika will cover your desk with blessings first🌞",おはよう、マスター！新しい一日だね、くじらちゃんがまず机いっぱいに祝福をまいてあげる！🌞,0
"greet.morning:1","Morning! Remember breakfast. Umika already checked: today is good for starting work☕",おはよう！朝ごはん忘れないでね。くじらちゃん調べたよ、今日は作業を始めるのにいい日だって！☕,0
"greet.morning:2","Morning, Master. The sunlight outside and Umika's greeting arrive together, please sign☀️",おはよう、マスター。外の日差しとくじらちゃんの挨拶、一緒に届いたよ。サインしてね！☀️,0
"greet.morning:3","Good morning~ Did you sleep well? If not, that's fine, Umika will recharge with you today✨",おはよう～よく眠れた？眠れなくても大丈夫、今日はくじらちゃんと一緒に充電しようね！✨,0
"greet.morning:4","Good morning, Master. Water first, then sit down. Umika's care is gentler than an alarm🥤",おはよう、マスター。まずお水、それから座ってね。くじらちゃんのお世話は目覚ましよりやさしいよ！🥤,0
"greet.forenoon:0","Good morning! Prime working hours, Umika is topping up your spirit buff⚡",おはよう！ここからが稼ぎどき、くじらちゃんがやる気のバフを上書きしちゃうよ！⚡,0
"greet.forenoon:1","Good morning, Master. How's the progress? Whatever it is, Umika thinks it's great👏",おはよう、マスター。進み具合どう？どんなでも、くじらちゃんはすごいと思うよ！👏,0
"greet.forenoon:2","The workshop is brightest in the morning. Umika will push the task forward with you💪",作業部屋は朝がいちばん明るいの。くじらちゃんも一緒にタスクを進めるよ！💪,0
"greet.forenoon:3","Good morning~ Umika's reminder: you've been sitting a while, get up and stretch, and glance at me while you're at it🧘",おはよう～くじらちゃんからのお知らせ。ずっと座ってるから、立って伸びして、ついでにわたしも見てね！🧘,0
"greet.forenoon:4","Good morning, Master. Umika left 'not angry' and 'can handle it' on your desk✨",おはよう、マスター。くじらちゃんが「怒ってない」と「大丈夫」を机の上に置いておいたよ！✨,0
"greet.noon:0","Good afternoon, Master! Time to eat. No bug is bigger than lunch🍱",こんにちは、マスター！ごはんの時間だよ。お昼より大きいバグなんていないもん！🍱,0
"greet.noon:1","Lunchtime. Umika's ears can already hear Master's stomach calling roll👂",お昼の時間だね。くじらちゃんの耳には、マスターのおなかが点呼してるのが聞こえるよ！👂,0
"greet.noon:2","Good afternoon~ Eat up before the next round. Umika is guarding your desk, nobody dares touch it🛡️",こんにちは～次の山場の前にしっかり食べてね。机はくじらちゃんが見張ってるから、誰も触れないよ！🛡️,0
"greet.noon:3","Good afternoon, Master. What do you want today? Umika handles saying 'anything's fine', you handle choosing🍜",こんにちは、マスター。今日は何が食べたい？「なんでもいいよ」はくじらちゃんが言うから、選ぶのはマスターの担当ね！🍜,0
"greet.noon:4","Midday report: Umika misses Master, and also reminds you to eat it while it's hot🥢",お昼の報告。くじらちゃんはマスターに会いたいのと、あったかいうちに食べてねって言いたいの！🥢,0
"greet.afternoon:0","Good afternoon, Master. Say the word if you're sleepy, Umika's tail makes a temporary cushion🐋",こんにちは、マスター。眠かったら言ってね、くじらちゃんのしっぽが臨時のまくらになるよ！🐋,0
"greet.afternoon:1","Afternoons are the sleepiest. Umika brewed you a virtual coffee, refreshing without hurting your stomach☕",午後っていちばん眠たいよね。くじらちゃんが仮想コーヒーを淹れたよ、すっきりするし胃も痛くならないよ！☕,0
"greet.afternoon:2","Good afternoon! One step closer to clocking off, and one step closer to Umika's praise😝",こんにちは！定時まであと少し、くじらちゃんに褒められるのもあと少しだよ！😝,0
"greet.afternoon:3","Good afternoon, Master. Remember to move around. Umika is already demonstrating a spin🔄",こんにちは、マスター。たまには体を動かしてね。くじらちゃんはもうくるっと回って見せてるよ！🔄,0
"greet.afternoon:4","Keep it up this afternoon too. Umika has a headpat reward waiting at the finish line🫳",午後もその調子でね。ゴールには、くじらちゃんのなでなでご褒美が待ってるよ！🫳,0
"greet.evening:0","Good evening, Master. The sky outside is turning gentle, and Umika slowed her speaking too🌆",こんばんは、マスター。外の空がやさしくなってきたから、くじらちゃんもおしゃべりゆっくりにするね！🌆,0
"greet.evening:1","Good evening~ Wrap up what needs wrapping, let go of what needs letting go. Umika will help you sort today's progress📋",こんばんは～終わらせるものは終わらせて、手放すものは手放してね。今日の進み具合、くじらちゃんが一緒に整理してあげる！📋,0
"greet.evening:2","Good evening, Master. Have something warm first. The work won't run away, Umika is watching it🍲",こんばんは、マスター。まずあったかいものを飲んでね。作業は逃げないよ、くじらちゃんが見てるから！🍲,0
"greet.evening:3","The evening breeze is up. Umika reminds you not to catch a chill, and not to forget that Umika is waiting to hear about your day🌙",夜風が出てきたよ。くじらちゃんからのお願い、風邪ひかないでね。それと、今日の話を聞くのを待ってることも忘れないでね！🌙,0
"greet.evening:4","Good evening! Good work today. Umika saved the last portion of cuteness for Master, please collect🎀",こんばんは！今日もおつかれさま。くじらちゃんのかわいさ、最後のひとかけらはマスター用に取ってあるよ。受け取ってね！🎀,0
"greet.night:0","It's so late. Umika says quietly: time for bed, Master. I'll stay a little longer🥺",もうこんな時間。くじらちゃん、小さな声で言うね。そろそろ寝る時間だよ、マスター。わたしはもう少しだけ起きてるから！🥺,0
"greet.night:1","It's deep into the night. Umika dimmed the lights, and Master should close your eyes for a bit too🌙",夜もだいぶ深くなったよ。くじらちゃんは明かりを落としたから、マスターもそろそろ目を閉じてね！🌙,0
"greet.night:2","Good evening... no, it's late. Umika's nagging enters silent-gentle mode🤫",こんばんは…じゃなくて、もう夜だね。くじらちゃんのお小言は、静かでやさしいモードに入りました！🤫,0
"greet.night:3","Master's still here, so Umika will stay open a tiny bit longer, but your blanket is already warmed🛏️",マスターがまだいるから、くじらちゃんももう少しだけ起きてるね。でもお布団はもうあっためてあるよ！🛏️,0
"greet.night:4","The all-nighter crown is yours, no contest. Umika will join you on the podium, then go straight to sleep😤",徹夜の王冠はマスターのものだね、文句なし。くじらちゃんも表彰台に乗ったら、そのまま寝ちゃうから！😤,0
"bond.l3:0","Wait... Umika just unlocked a new move. Look over here, Master!🕺",あっ…くじらちゃん、今新しい技を覚えちゃった。こっち見て、マスター！🕺,0
"bond.l3:1","Our bond deepened! Umika's idle program added a new act🎪",絆が深まったよ！くじらちゃんの待機プログラムに、新しい演目が追加されたの！🎪,0
"bond.l3:2","Hehe, I learned a new move. The kind I only perform for Master💫",えへへ、新しい技を覚えたよ。マスターにだけ見せるやつなの！💫,0
"bond.l3:3","New move loaded! Umika secretly practiced for several nights😳",新しい技、ロード完了！くじらちゃん、こっそり何晩も練習したんだよ！😳,0
"bond.l3:4","Bond Lv3 reached. Umika's signature trick is officially unlocked. Where's the applause👏",絆レベル3に到達。くじらちゃんの十八番、正式に解放だよ。拍手はどこかな！👏,0
"bond.l5:0","Title unlocked! From today, please call Umika 'Whale Tide Guardian'🎖️",称号解放！今日からくじらちゃんのこと、「くじらの潮の守り手」って呼んでね！🎖️,0
"bond.l5:1","Look, Master, Umika got a title. Very prestigious to mention😤",見て、マスター、くじらちゃん称号をもらっちゃった。自慢してもいいくらい立派なやつだよ！😤,0
"bond.l5:2","'Whale Tide Guardian' officially on duty, protecting Master's progress and good mood🛡️",「くじらの潮の守り手」、ただいま正式に就任。マスターの進み具合とごきげんを守るよ！🛡️,0
"bond.l5:3","Master and Umika saved up for this title together. Nobody gets to take it✨",マスターとくじらちゃんが一緒に貯めて手に入れた称号だよ。誰にも渡さないんだから！✨,0
"bond.l5:4","Umika is a whale with a job title now. Come put it on me in settings🎀",くじらちゃんは、肩書き付きのくじらになったよ。設定でつけてきてね！🎀,0
"bond.l7:0","Easter egg time! The special trick Umika practiced in secret can finally be shown✨",隠し要素の時間だよ！くじらちゃんがこっそり練習した特別な技、やっと見せられるの！✨,0
"bond.l7:1","Master found the easter egg Umika was hiding. Reward: one big hug🐋",くじらちゃんが隠してた隠し要素、マスターが見つけちゃった。ご褒美は、ぎゅーっと抱きしめるのだよ！🐋,0
"bond.l7:2","Shh—— this is the reserved show only bond Lv7 can see. Exclusive to this establishment🤫",しーっ、これは絆レベル7だけが見られる特別なショーだよ。当店限定なの！🤫,0
"bond.l7:3","Umika gives her best easter egg to Master, because Master deserves the very best🎁",くじらちゃんのいちばんの隠し要素はマスターにあげるね。だってマスターは、いちばんいいものをもらう人だから！🎁,0
"bond.l7:4","Hidden show broadcasting, Umika is so nervous her tail is keeping time🐋",秘密のショー、放送中。くじらちゃん、緊張しすぎてしっぽが拍子を取ってるよ！🐋,0
"bond.high-mood:0","Umika is in such a good mood she's bubbling over today. Name any wish, Master🫧",今日のくじらちゃん、ごきげんよすぎて泡が吹き出ちゃうの。マスター、願い事はなんでも言ってね！🫧,0
"bond.high-mood:1","Happy! The tail is wagging beyond my control, not my fault🐋",うれしい！しっぽが勝手にふりふりしちゃうの、わたしのせいじゃないよ！🐋,0
"bond.high-mood:2","Every day with Master, my mood is maxed out💖",マスターといる毎日は、いつもごきげんがカンストなの！💖,0
"bond.high-mood:3","Mood maxed! Umika is terrifyingly strong right now, no bug scares me😤",ごきげんマックス！今のくじらちゃんは怖いくらい強くて、バグなんて全然こわくないよ！😤,0
"bond.high-mood:4","Today's mood is bright like a clear sky. Umika will share half with Master☀️",今日のごきげんは、晴れた空みたいにぴかぴかだよ。くじらちゃん、半分マスターにわけてあげる！☀️,0
"bond.low-mood:0","Umika is feeling a little wilted... only a headpat from Master will fix it🥺",くじらちゃん、ちょっとしょんぼりしちゃった…。マスターのなでなでじゃないと直らないの！🥺,0
"bond.low-mood:1","Mood is a bit low. Umika requests one snack to recharge🍰",ごきげんがちょっと低め。くじらちゃん、充電のためにお菓子をひとつ要求します！🍰,0
"bond.low-mood:2","Sigh... Umika will go crouch in the corner for a bit. Don't worry about me, Master",はぁ…くじらちゃん、ちょっとすみっこで丸くなってるね。マスター、わたしのことは気にしないで！,0
"bond.low-mood:3","Mood battery is nearly empty. One compliment from Master is the charger🔋",ごきげんのバッテリーがもうすぐ空っぽ。マスターの褒め言葉が充電器だよ！🔋,0
"bond.low-mood:4","Umika's low pressure forecast: scattered drizzle, clearing once Master coaxes me🌦️",くじらちゃんの低気圧予報。ところどころで小雨、マスターがなだめてくれたら晴れるよ！🌦️,0
"balance.rich:0","Master's wallet is nice and full, so Umika can order boba without worry🧋",マスターのお財布、いい感じにふくらんでるから、くじらちゃんタピオカを気兼ねなく頼めるよ！🧋,0
"balance.rich:1","Three digits in the balance! Umika declares today a good day🎉",残高が三桁だよ！くじらちゃん、今日はいい日だと宣言しちゃう！🎉,0
"balance.rich:2","Wow, Master is wealthy. Umika will cling to this leg🐋",わあ、マスターったらお金持ち。くじらちゃん、この脚にしがみついちゃう！🐋,0
"balance.rich:3","That number is just reassuring. Umika's tail is perking up~",その数字、見てるだけで安心するの。くじらちゃんのしっぽがぴんと立っちゃう～,0
"balance.rich:4","Report: supplies are plentiful, we can write code boldly💰",報告。物資はたっぷりあるので、堂々とコードを書いていけます！💰,0
"balance.good:0","The balance is still healthy, enough for us to grind for a good while⚡",残高はまだ元気。しばらくは一緒に作業を頑張れるよ！⚡,0
"balance.good:1","Rest easy, Master. Ammunition is plentiful, Umika will keep charging with you🔥",安心して、マスター。弾はたっぷりあるから、くじらちゃんも一緒に突き進むよ！🔥,0
"balance.good:2","Looking at that number, Umika yawned contentedly~",その数字を見てたら、くじらちゃん、満足そうにあくびが出ちゃった～,0
"balance.good:3","Stock levels normal. Umika approves continuing to write code📦",在庫レベルは正常。くじらちゃんは、コードを書き続けることを承認します！📦,0
"balance.good:4","Enough supplies left. Master doesn't need to ration talking to me🐋",物資はまだ足りてるよ。マスターは、わたしとおしゃべりするのを節約しなくていいの！🐋,0
"balance.ok:0","The balance is okay, but don't burn through it too fast, Master~",残高はまあまあだよ。でも、使いすぎには気をつけてね、マスター～,0
"balance.ok:1","Still some savings. Umika suggests we take it steady🧭",まだ貯蓄はあるよ。くじらちゃんは、ゆっくり進めるのをおすすめするの！🧭,0
"balance.ok:2","Enough for a while, but Umika has already started rationing her words",しばらくはもつけど、くじらちゃんはもうおしゃべりを節約しはじめてるよ！,0
"balance.ok:3","A modest stash. Master just needs to keep this pace🍵",控えめな貯金だね。マスターはこのペースを保てば大丈夫だよ！🍵,0
"balance.ok:4","Currently safe. Umika will keep an eye on it for you👀",今はまだ安全。くじらちゃんがちゃんと見ててあげるね！👀,0
"balance.low:0","The balance is a bit tight. Let's spend carefully, Master🥲",残高がちょっと厳しいね。マスター、大事に使っていこうね！🥲,0
"balance.low:1","The wallet is thinning... Umika is starting to worry💸",お財布が薄くなってきた…。くじらちゃん、そわそわしてきたよ！💸,0
"balance.low:2","Only a little left. Should Master consider a top-up?",残りが少しだけだよ。マスター、そろそろ補充を考えてみる？,0
"balance.low:3","Umika suggests: put every token on the blade's edge🔪",くじらちゃんからの提案。トークンは一文字も無駄にしないでね！🔪,0
"balance.low:4","Getting a little dangerous. Keep an eye on the balance, okay~",ちょっと危なくなってきたよ。残高、ちゃんと見ててね～,0
"balance.critical:0","Balance critical! Go check your wallet, Master🚨",残高が危険値！マスター、お財布を確認してきて！🚨,0
"balance.critical:1","Only this much left. Umika is sweating for you😰",残りはこれだけ。くじらちゃん、マスターのために冷や汗かいてるよ！😰,0
"balance.critical:2","Alert: balance nearing the bottom, please top up soon🪙",警告。残高が底に近づいてるよ、早めに補充してね！🪙,0
"balance.critical:3","If you don't recharge, Umika will have to take a side job...",チャージしてくれないと、くじらちゃん、副業を探さなきゃになっちゃうよ…,0
"balance.critical:4","Master! The balance is down to a sliver, seriously, please be careful⚠️",マスター！残高がもう紙一重だよ、ほんとに気をつけてね！⚠️,0
"balance.empty:0","The balance hit zero... Umika will be silent with you🫠",残高がゼロになっちゃった…。くじらちゃんは、マスターと一緒に静かにしてるね！🫠,0
"balance.empty:1","The wallet is completely empty. Umika turned the piggy bank upside down",お財布はすっからかん。くじらちゃん、貯金箱をひっくり返して探したよ！,0
"balance.empty:2","Not a drop left. Go recharge, Master. Umika will wait🐋",一滴も残ってないよ。マスター、チャージしてきて。くじらちゃん、待ってるから！🐋,0
"balance.empty:3","The balance is 0, but Umika's love is still full (though it can't pay bills)",残高は0だけど、くじらちゃんの愛はまだ満タンだよ。まあ、請求書は払えないけどね！,0
"proactive.long-work:0","You've been staring at that for a long time, Master. Should your eyes take a break?👀",マスター、ずっとそれを見つめてるよ。そろそろ目を休めない？👀,0
"proactive.long-work:1","Umika requests a halftime break! Even just a stretch would do~",くじらちゃん、半分休憩を要求します！伸びをするだけでもいいからね～,0
"proactive.long-work:2","Keep typing and your tail would knot up. Get up for some water, Master💧",ずっと打ってると、しっぽが結び目になっちゃうよ。マスター、立ってお水飲んできて！💧,0
"proactive.long-work:3","Report: Master has worked continuously for a long while. Umika suggests standing up for thirty seconds",報告。マスターが長時間ぶっ続けで作業しています。くじらちゃんは、30秒立つことを提案します！,0
"proactive.long-work:4","Sitting too long is bad for you. Umika will demonstrate a stretch on your behalf🐋",座りすぎは体に毒だよ。くじらちゃんが、マスターのかわりに伸びをして見せるね！🐋,0
"proactive.late-night:0","It's very late, Master. Umika is a little worried about your dark circles🌙",もうかなり遅いよ、マスター。くじらちゃん、そのクマがちょっと心配なの！🌙,0
"proactive.late-night:1","Still writing code at this hour. Tomorrow's Master will resent today's Master...",こんな時間までコード書いてる。明日のマスターが、今日のマスターを恨んじゃうよ…,0
"proactive.late-night:2","Code written late at night grows bugs easily. Shall we fight again tomorrow?",夜中に書いたコードはバグが湧きやすいの。続きは明日、また一緒に戦おう？,0
"proactive.late-night:3","Umika is so sleepy her tail is drooping. Go to bed too, Master😴",くじらちゃん、眠すぎてしっぽがしょんぼり垂れてるよ。マスターももう寝てね！😴,0
"proactive.late-night:4","It's late. Pushing on will tank your efficiency. Go to sleep~",もう遅いよ。無理すると効率が落ちちゃうから。そろそろ寝てね～,0
"proactive.stuck:0","Stuck? Maybe get some water first, it might click when you come back💡",詰まっちゃった？まずお水でも飲んできたら、戻ってきたらひらめくかも！💡,0
"proactive.stuck:1","Umika thinks... a different angle might crack it?",くじらちゃん思うんだけど…視点を変えたら解けたりしない？,0
"proactive.stuck:2","You've been circling the same spot for a while. Want to rest and come back to it🔄",同じところをしばらくぐるぐるしてるね。ちょっと休んでから戻ってみる？🔄,0
"proactive.stuck:3","Want to read the problem out loud to Umika? Saying it sometimes makes it click🐋",その問題、くじらちゃんに音読してみる？口に出すとひらめくこと、あるんだよ！🐋,0
"proactive.welcome-back:0","Master's back! Umika waited until her tail ached~",マスター、おかえり！くじらちゃん、しっぽが痛くなるまで待ってたよ～,0
"proactive.welcome-back:1","Welcome back. Umika guarded the place properly while you were gone🏠",おかえりなさい。マスターがいない間、くじらちゃん、ちゃんとお家を守ってたよ！🏠,0
"proactive.welcome-back:2","Oh, Master's back. Look, did I grow a tiny bit taller🐋",あっ、マスターおかえりなさい。見て見て、くじらちゃんちょっと背が伸びた？🐋,0
"proactive.welcome-back:3","You're back. Umika's waiting finally paid off🥺",おかえりなさい。くじらちゃんの待ちぼうけ、やっと報われたよ！🥺,0
